Sample	Reads_sequenced	Reads_mapped	Unique_reads_mapped	Percent_mapped_reads	avg_quality	dinucleotide_repeats	mononucleotide_repeats	Ecoli_screen_result	Human_screen_result	Mouse_screen_result	Rat_screen_result	Unmapped_screen_result	Yeast_screen_result	Genome_coverage	Positive_chromosomes	Proportion_with_neighbours	sample_id	treatment	tube_contents	expt	filename
1np_f17d4	3029142	2129361	1092550	70.29	37.3024542923	0.0	0.0	0.448639226716	6.16012359862	91.5016044052	22.3735292953	6.65	0.785366240146	0.104075584637	11	0.859176769101	f17d4	none	1np	differentiation-16	1np_f17d4
1np_f17d5	1451309	202622	134202	13.96	37.1045711148	0.0	0.0	0.306964053166	41.5641730574	21.1412448064	7.0436364388	40.17	0.422721541228	0.0249552536604	5	0.799529688419	f17d5	none	1np	differentiation-16	1np_f17d5
1np_f17d6	952041	597527	338065	62.76	37.1255313584	0.0	0.0	0.556693450974	8.87978572554	86.9334593771	21.4810146526	9.35	1.03671025681	0.062791584754	9	0.86308411215	f17d6	none	1np	differentiation-16	1np_f17d6
1np_f17d7	1501393	1049534	480554	69.9	37.3763265181	0.0	0.0	0.567472250807	5.64475038214	88.2249507958	19.8285594397	9.78	0.617425794012	0.0567471611748	8	0.848241985522	f17d7	none	1np	differentiation-16	1np_f17d7
1np_f17e1	2032245	1390369	933659	68.41	37.4577789587	0.0	0.0	0.574729611369	5.57802643363	88.703217108	20.5534724888	9.52	0.732189778867	0.125568498577	14	0.807804650076	f17e1	none	1np	differentiation-16	1np_f17e1
1np_f17e2	865054	568163	411806	65.67	36.7621582005	0.0	0.0	1.51272394349	7.23693793046	84.0238040742	21.1094696103	12.56	1.20580952579	0.0174143951175	4	0.485256950295	f17e2	none	1np	differentiation-16	1np_f17e2
1np_f17e3	662494	295664	216423	44.62	36.8750569816	0.0	0.0	0.768157900298	6.10722512204	58.754041546	15.0155322161	38.5	1.14536886372	0.0421055720196	7	0.70487804878	f17e3	none	1np	differentiation-16	1np_f17e3
1np_f17e4	31352	9109	8988	29.05	31.4862528706	0.0	0.0	0.889895381475	20.7769839245	51.1131666241	22.19635111	39.88	3.843454963	0.000689533757812	1	0.0425531914894	f17e4	none	1np	differentiation-16	1np_f17e4
1np_f17e5	668127	132617	92354	19.84	36.3706241478	0.0	0.0	0.556329690823	20.0194872547	29.6290087693	9.31826039582	53.36	0.785776399468	0.0163727590153	4	0.535842293907	f17e5	none	1np	differentiation-16	1np_f17e5
1np_f17e6	1144613	346734	149228	30.29	35.0759304673	0.0	0.0	3.8008380103	16.7582840009	47.9684016299	16.1047897286	38.6	2.35738448528	0.0445702884305	6	0.682356813693	f17e6	none	1np	differentiation-16	1np_f17e6
1np_f17e7	1518171	401823	222730	26.46	36.997737409	0.0	0.0	2.2270086551	7.06042761728	35.9581867763	9.96522151524	57.22	0.552306050666	0.0122942401925	3	0.420047732697	f17e7	none	1np	differentiation-16	1np_f17e7
1np_f17f1	1335945	775526	558405	58.05	37.3887907062	0.0	0.0	1.33021943269	17.6567897631	77.0213594123	17.8874130297	8.21	0.716197148835	0.0472844106687	9	0.626434998449	f17f1	none	1np	differentiation-16	1np_f17f1
1np_f17f2	1122972	722195	408334	64.31	36.7391092565	0.0	0.0	2.13049398074	8.03024811684	82.3565712271	21.7790359392	12.53	1.05202323463	0.0452304803263	9	0.796302302952	f17f2	none	1np	differentiation-16	1np_f17f2
1np_f17f3	1637372	1020409	604311	62.31	37.2969386309	0.0	0.0	0.971310193871	8.09685741088	78.229557536	18.4089665416	16.94	0.701610381488	0.0779466564948	9	0.714473931865	f17f3	none	1np	differentiation-16	1np_f17f3
1np_f17f4	54500	28690	27845	52.64	35.1043853211	0.0	0.0	1.16146788991	13.0660550459	69.9357798165	19.4770642202	22.62	1.79449541284	0.00419588627094	1	0.146853146853	f17f4	none	1np	differentiation-16	1np_f17f4
1np_f17f5	2037731	1270827	679158	62.36	37.35876865	0.0	0.0	0.422036177334	6.69761598634	85.4485851973	19.1663313278	11.64	0.677220842698	0.0821572136968	11	0.829821428571	f17f5	none	1np	differentiation-16	1np_f17f5
1np_f17f6	732952	406306	286428	55.43	37.4109300473	0.0	0.0	0.320892386446	3.88222485388	67.9623333461	15.4400809871	31.06	0.498529243229	0.0828174055926	10	0.904871567759	f17f6	none	1np	differentiation-16	1np_f17f6
1np_f17f7	1003774	670887	357654	66.83	37.5028871041	0.0	0.0	0.46623762179	9.20918926458	85.3932136524	20.6788340075	9.05	0.599733009225	0.0791643437693	10	0.713676797628	f17f7	none	1np	differentiation-16	1np_f17f7
1np_f17g1	1069150	530640	389320	49.63	37.0514558294	0.0	0.0	1.73361043664	8.68142721923	66.0644470966	15.8843985349	27.29	0.670809498333	0.0147296147414	4	0.350597609562	f17g1	none	1np	differentiation-16	1np_f17g1
1np_f17g2	2792749	97280	77822	3.48	31.4952450077	0.0	0.0	0.183473361272	1.56904814421	5.75284233322	4.08854845501	90.52	0.125323334202	0.0244124292128	3	0.4375	f17g2	none	1np	differentiation-16	1np_f17g2
1np_f17g3	1406670	598660	368919	42.55	36.5651375234	0.0	0.0	3.1022024941	23.3346935119	54.2820745046	14.1355733153	22.84	0.666819272072	0.0660778733018	9	0.751998223801	f17g3	none	1np	differentiation-16	1np_f17g3
1np_f17g4	764326	186616	135002	24.41	35.4774271711	0.0	0.0	10.3044766121	14.8794758271	38.5185417779	12.1989512356	40.98	1.39207251337	0.0164314427394	5	0.564285714286	f17g4	none	1np	differentiation-16	1np_f17g4
1np_f17g5	1161814	706310	398885	60.79	37.010023119	0.0	0.0	1.20328864467	6.53494184966	79.483153959	18.623603049	16.28	0.528827284183	0.0720342712949	9	0.799185336049	f17g5	none	1np	differentiation-16	1np_f17g5
1np_f17g6	1131231	470250	282149	41.56	37.2034535829	0.0	0.0	0.360754570206	24.228899261	55.7866588876	15.288798133	23.71	0.633022170362	0.0465215222558	9	0.572059287291	f17g6	none	1np	differentiation-16	1np_f17g6
1np_f18a1	551227	354762	271556	64.35	36.4922345966	0.0	0.0	0.443007662835	9.64276384535	86.9524991292	18.9927290143	6.8	0.650905607802	0.0542531029019	9	0.732017306652	f18a1	unstained	1np	differentiation-16	1np_f18a1
1np_f18a2	1508788	131911	110393	8.74	36.221394921	0.0	0.0	0.245561012467	2.53912075239	11.9559382021	4.31073906906	84.77	0.117312548466	0.0197617440803	5	0.755011135857	f18a2	unstained	1np	differentiation-16	1np_f18a2
1np_f18a3	3416729	41065	40359	1.2	30.4956623718	0.0	0.0	0.0248773546416	1.65583672495	2.16731513638	3.76742658693	93.46	0.0975192301951	0.000381444206449	1	0.0769230769231	f18a3	pi-1-in-750	1np	differentiation-16	1np_f18a3
1np_f18a4	2170356	265912	186316	12.25	37.0061289484	0.0	0.0	0.102379045746	78.6179842478	18.3461222669	7.26384397839	6.18	0.323355599931	0.034770106511	7	0.702109704641	f18a4	pi-1-in-750	1np	differentiation-16	1np_f18a4
1np_f18b1	1606951	1170054	655747	72.81	36.7413412108	0.0	0.0	0.422163588391	5.40150345995	93.5600139394	21.5761437746	5.03	0.661124110121	0.0665620140254	9	0.900374696936	f18b1	unstained	1np	differentiation-16	1np_f18b1
1np_f18b2	1406403	999465	578094	71.06	36.8585049947	0.0	0.0	0.212028907603	6.94320014334	91.2132433455	21.3979971729	5.65	0.546497043541	0.0782840879082	11	0.852698650675	f18b2	unstained	1np	differentiation-16	1np_f18b2
1np_f18b3	3168195	2405936	1197859	75.94	36.7776197488	0.0	0.0	0.234326865777	5.3521468179	95.0963063218	21.6954356763	3.88	0.65045905845	0.111205657111	13	0.874142480211	f18b3	pi-1-in-750	1np	differentiation-16	1np_f18b3
1np_f18b4	2227505	1595681	774542	71.63	36.668563258	0.0	0.0	0.566907981156	6.74166181075	88.4494967951	20.0037530494	8.11	0.625179010578	0.0590504973446	8	0.886211180124	f18b4	pi-1-in-750	1np	differentiation-16	1np_f18b4
1np_f18c1	1174073	771694	498332	65.72	36.7636135061	0.0	0.0	0.45278004906	4.81909239575	91.8315617334	19.3816434996	6.43	0.491618969747	0.0734426806725	8	0.878545745106	f18c1	unstained	1np	differentiation-16	1np_f18c1
1np_f18c2	1510142	991908	629530	65.68	36.7915149701	0.0	0.0	0.319834718953	4.87797610179	90.2827855419	20.6343057501	8.09	0.470812598707	0.0713594084681	13	0.886101973684	f18c2	unstained	1np	differentiation-16	1np_f18c2
1np_f18c3	536564	345192	231976	64.33	35.9282154599	0.0	0.0	0.44915341105	5.26124514271	81.6601902845	18.1860538798	15.82	0.476177163997	0.0427657639154	10	0.72487135506	f18c3	pi-1-in-750	1np	differentiation-16	1np_f18c3
1np_f18c4	3115476	2253925	908453	72.34	36.7115561153	0.0	0.0	0.8	6.992039801	90.8905472637	21.6746268657	5.76	0.586069651741	0.0545758633843	8	0.783602150538	f18c4	pi-1-in-750	1np	differentiation-16	1np_f18c4
1np_f18d1	967608	648434	373139	67.01	36.6989628031	0.0	0.0	1.22053306601	6.22151486653	86.1958847056	19.747625593	9.87	0.506402372857	0.0418121533993	8	0.878947368421	f18d1	unstained	1np	differentiation-16	1np_f18d1
1np_f18d2	1044897	776393	560122	74.3	36.8995010992	0.0	0.0	0.186620729256	4.75547899321	95.0856541296	20.8976935592	3.98	0.553162982104	0.152254922097	13	0.850838311813	f18d2	unstained	1np	differentiation-16	1np_f18d2
1np_f18d3	3087832	46855	37709	1.51	30.5260700712	0.0	0.0	0.0582282547587	1.38543088909	2.92345996306	3.95048590475	93.52	0.430688298129	0.00566297937267	2	0.569948186528	f18d3	pi-1-in-750	1np	differentiation-16	1np_f18d3
1np_f18d4	2100971	218762	146272	10.41	31.5070274649	0.0	0.0	0.148930002899	1.75617459794	13.7535358382	4.93667976051	83.27	0.183913560627	0.0412693289516	9	0.806256665482	f18d4	pi-1-in-750	1np	differentiation-16	1np_f18d4
1np_f18e1	2156083	1644287	943175	76.26	36.7606353744	0.0	0.0	0.358148646994	5.5997714379	94.0604465124	22.2409289417	4.39	0.660177135627	0.103723482292	10	0.909900990099	f18e1	unstained	1np	differentiation-16	1np_f18e1
1np_f18e2	1164587	363722	207831	31.23	36.9091240071	0.0	0.0	0.392585188925	43.8757740935	42.7701470391	12.3463405084	16.65	0.323547898484	0.0472697397377	8	0.621973929236	f18e2	unstained	1np	differentiation-16	1np_f18e2
1np_f18e3	386428	258405	160177	66.87	36.5838112145	0.0	0.0	0.714233958202	5.57102487397	88.8610556171	20.9167037585	8.67	0.49375304067	0.0389659927819	8	0.796686746988	f18e3	pi-1-in-750	1np	differentiation-16	1np_f18e3
1np_f18e4	374484	37112	28892	9.91	36.631631792	0.0	0.0	0.404823704083	72.6567757234	15.4441845312	6.60962818171	14.83	0.347144337275	0.0113846424694	2	0.51675257732	f18e4	pi-1-in-750	1np	differentiation-16	1np_f18e4
1np_f18f1	861497	622353	399779	72.24	36.8702340229	0.0	0.0	0.302960656902	5.2662919705	94.6407304486	23.1754455611	3.94	0.528614111698	0.0491916317009	7	0.883388010737	f18f1	unstained	1np	differentiation-16	1np_f18f1
1np_f18f2	1396196	1015642	653345	72.74	36.8118287117	0.0	0.0	0.195529885991	4.86117378095	93.7721224518	21.1142195349	5.19	0.538459224498	0.0987353657463	10	0.906092124814	f18f2	unstained	1np	differentiation-16	1np_f18f2
1np_f18f3	280240	177901	128349	63.48	35.6666321724	0.0	0.0	0.76005737898	5.30006208919	77.5044425889	17.9298606205	20.07	1.1871882159	0.022050409319	4	0.868263473054	f18f3	pi-1-in-750	1np	differentiation-16	1np_f18f3
1np_f18f4	1170840	566924	277293	48.42	36.4330685662	0.0	0.0	0.899866762324	12.5151173516	63.8208465717	16.3800348468	26.12	0.506303166957	0.0286229864147	7	0.75089697591	f18f4	pi-1-in-750	1np	differentiation-16	1np_f18f4
1np_f18g1	969218	597656	364435	61.66	36.6469906667	0.0	0.0	0.372464455954	5.82117579084	86.377705784	18.4478240234	11.13	0.573657167619	0.0695402130219	12	0.774683544304	f18g1	unstained	1np	differentiation-16	1np_f18g1
1np_f18g3	457302	195634	121118	42.78	36.2581423217	0.0	0.0	1.01245339544	5.42963667574	53.7879533353	12.6053727818	42.38	0.379396682739	0.0195856929081	5	0.785018726592	f18g3	pi-1-in-750	1np	differentiation-16	1np_f18g3
1np_f18g4	395661	226570	137373	57.26	36.69889375	0.0	0.0	0.822920457762	6.5823527033	86.235796029	20.2383840835	10.34	0.593432811679	0.0278747689328	6	0.724210526316	f18g4	pi-1-in-750	1np	differentiation-16	1np_f18g4
1np_f3f1	1837008	620984	479233	33.8	37.4506757728	0.0	0.0	0.15285725484	7.19898879047	44.1355726268	10.5647879596	50.47	0.281218154739	0.122927730994	10	0.913474161594	f3f1	none	1np	differentiation-16	1np_f3f1
1np_f5a2	941206	189979	144448	20.18	36.2982556422	0.0	0.0	0.891192304382	35.4287189589	33.3900687519	9.67689497892	31.95	0.414041059869	0.0185733986679	4	0.733807266983	f5a2	none	1np	differentiation-16	1np_f5a2
1np_f5a3	1510804	55436	53446	3.66	31.2808392088	0.0	0.0	0.318702157445	14.3674109669	15.795117205	12.2457084421	80.18	8.79756952373	0.0113993134004	3	0.530244530245	f5a3	none	1np	differentiation-16	1np_f5a3
1np_f5a4	833684	173556	113277	20.81	35.8793691615	0.0	0.0	2.72044217981	24.3035763979	27.3598756369	10.8568193377	46.99	1.34918578653	0.00833308881782	1	0.457746478873	f5a4	none	1np	differentiation-16	1np_f5a4
1np_f5b1	1151593	776000	503997	67.38	36.7081946486	0.0	0.0	0.92948617754	4.50571550637	89.9246616024	21.935665385	7.57	0.590828097158	0.0433966139491	8	0.903651115619	f5b1	none	1np	differentiation-16	1np_f5b1
1np_f5b2	1372992	758998	516150	55.28	36.6794540682	0.0	0.0	0.699493224297	8.14511935231	70.316403422	17.4251307726	23.66	0.586309918324	0.0506000410786	10	0.858799652073	f5b2	none	1np	differentiation-16	1np_f5b2
1np_f5b3	1088682	158939	139031	14.59	24.4566879952	0.0	0.0	0.446590955018	58.1427070283	57.115143677	42.555470234	21.37	30.6409893707	0.0179132067721	4	0.728091728092	f5b3	none	1np	differentiation-16	1np_f5b3
1np_f5b4	1435529	929520	506152	64.75	36.0770559146	0.0	0.0	1.9056349841	6.33423706333	79.1921043906	20.4987419298	15.98	1.37705045934	0.0317038819283	8	0.757519666821	f5b4	none	1np	differentiation-16	1np_f5b4
1np_f5c1	1869547	1309746	807081	70.05	36.5067093793	0.0	0.0	0.746966401756	5.06920872375	87.3117339783	20.9018475985	10.46	0.674810463627	0.0526833132831	10	0.895015316068	f5c1	none	1np	differentiation-16	1np_f5c1
1np_f5c2	2077317	1528345	1016714	73.57	36.4885161966	0.0	0.0	0.584310553983	4.8726243429	91.9793772746	21.4071977355	6.07	0.598463404772	0.0932484375458	10	0.856670862177	f5c2	none	1np	differentiation-16	1np_f5c2
1np_f5c3	2282334	612326	358460	26.82	27.3983207541	0.0	0.0	1.88749596904	37.162407288	63.0572799097	38.0068929378	27.13	24.834730732	0.0190722103225	5	0.602307692308	f5c3	none	1np	differentiation-16	1np_f5c3
1np_f5c4	1773669	243861	196231	13.74	30.9277892324	0.0	0.0	0.360267105076	17.8012543384	33.3901642006	19.9790943595	64.25	13.0010757271	0.0243390745577	4	0.658830620856	f5c4	none	1np	differentiation-16	1np_f5c4
1np_f5d1	1233101	868753	580610	70.45	36.8321483804	0.0	0.0	0.734728831538	4.48233244777	91.6445274866	22.1459920786	6.72	0.62378964373	0.0684545641266	10	0.906986712387	f5d1	none	1np	differentiation-16	1np_f5d1
1np_f5d3	1205166	214005	135792	17.75	25.7304031146	0.0	0.0	2.52013820434	35.0230506517	54.3985422828	38.5946570282	38.19	26.259820175	0.00953610516123	3	0.633846153846	f5d3	none	1np	differentiation-16	1np_f5d3
1np_f5d4	1939616	1325060	866315	68.31	36.7677777457	0.0	0.0	0.33403209059	4.81554767549	90.2484180005	21.0450012734	8.12	0.500558352761	0.098456618057	12	0.914021755327	f5d4	none	1np	differentiation-16	1np_f5d4
1np_f5e2	502610	100153	61333	19.92	35.6836433815	0.0	0.0	6.37372913392	10.5787787748	29.5557191461	12.4161875012	54.44	3.0271980263	0.00487074909774	2	0.665662650602	f5e2	none	1np	differentiation-16	1np_f5e2
1np_f5e3	994985	441245	305063	44.34	28.5298682895	0.0	0.0	0.623121840421	28.3952602539	84.7335149097	38.7943597423	12.71	21.0142815506	0.0428244476394	8	0.832476875642	f5e3	none	1np	differentiation-16	1np_f5e3
1np_f5e4	2036961	1257798	798417	61.74	36.4016488288	0.0	0.0	0.352482596785	5.1792359277	87.5501968601	19.9893960667	10.57	0.540015120423	0.0638919045803	9	0.803214695752	f5e4	none	1np	differentiation-16	1np_f5e4
1np_f5f1	699028	56247	54678	8.04	35.0892324771	0.0	0.0	10.6717269832	10.038853618	13.3924816246	14.2696921752	60.94	3.61098315676	0.00691000850914	1	0.231422505308	f5f1	none	1np	differentiation-16	1np_f5f1
1np_f5f2	679851	172279	100449	25.34	35.4657314617	0.0	0.0	7.31863017648	11.0119231482	35.443051008	16.0097609193	45.06	2.66263050596	0.00980018191954	3	0.461077844311	f5f2	none	1np	differentiation-16	1np_f5f2
1np_f5f4	1637147	1001320	611430	61.16	36.4856277414	0.0	0.0	0.750571724556	5.55892183499	78.4845878697	19.1982173922	18.26	0.702683684838	0.0419148499164	5	0.882394119706	f5f4	none	1np	differentiation-16	1np_f5f4
1np_f5g1	579986	43044	38035	7.42	35.3453393703	0.0	0.0	8.29462576941	21.5238193762	12.7978068587	11.9639993793	55.12	3.14384730771	0.00293418620346	1	0.19	f5g1	none	1np	differentiation-16	1np_f5g1
1np_f5g2	1169754	763002	441520	65.22	36.5184902125	0.0	0.0	1.85576528519	5.65962248666	82.0752974969	21.3766926549	13.72	1.22178908494	0.0452744931193	7	0.807517822424	f5g2	none	1np	differentiation-16	1np_f5g2
1np_f5g3	1210338	132251	96636	10.92	25.5254061262	0.0	0.0	3.62574606889	41.792746525	48.8747000853	39.9456683389	38.99	29.815986199	0.00302221178956	1	0.398058252427	f5g3	none	1np	differentiation-16	1np_f5g3
1np_f6a2	2172189	1123209	827854	51.7	36.5701980813	0.0	0.0	0.293712526333	10.5908685788	75.2106627775	18.0997812348	17.33	0.531720952844	0.11176315249	11	0.905618272512	f6a2	none	1np	differentiation-16	1np_f6a2
1np_f6a3	747519	87664	84641	11.72	36.1857745422	0.0	0.0	0.164810982405	62.3612918934	17.7256084428	7.65809212559	22.48	0.376443266629	0.00297819899651	1	0.192118226601	f6a3	none	1np	differentiation-16	1np_f6a3
1np_f6a4	1568134	1122056	822869	71.55	37.7214842609	0.0	0.0	0.157128426981	4.25165035864	94.4760175086	21.0001122346	4.81	0.549949494434	0.144405974003	10	0.947576958244	f6a4	none	1np	differentiation-16	1np_f6a4
1np_f6b2	2453643	1608673	1123342	65.56	36.7294736846	0.0	0.0	0.466651722943	4.42402135594	92.0373728934	22.1353901331	6.7	0.606239683736	0.0904462897215	8	0.927818329278	f6b2	none	1np	differentiation-16	1np_f6b2
1np_f6b3	1706405	1218256	755050	71.39	36.7634143125	0.0	0.0	0.853781244707	5.14460483975	90.2218635743	23.6279227313	7.37	0.896619743567	0.0316745400663	3	0.928670680871	f6b3	none	1np	differentiation-16	1np_f6b3
1np_f6b4	1257589	922490	689649	73.35	37.8106718491	0.0	0.0	0.111641754016	4.14314953793	96.0243130931	22.3986437594	3.47	0.509623932684	0.176770047827	15	0.901817578222	f6b4	none	1np	differentiation-16	1np_f6b4
1np_f6c2	1939133	1022481	638750	52.72	36.0775387764	0.0	0.0	1.23064863806	6.12384871644	81.822457378	18.7291789144	14.83	1.40407603371	0.0397288811948	6	0.835672082718	f6c2	none	1np	differentiation-16	1np_f6c2
1np_f6c4	1661718	1233353	911658	74.22	37.5062706187	0.0	0.0	0.172891794289	4.11973524026	94.3835742565	20.9147919672	4.89	0.535043836766	0.147398843931	10	0.934209216682	f6c4	none	1np	differentiation-16	1np_f6c4
1np_f6d2	1431554	886201	701199	61.9	36.5696536771	0.0	0.0	0.255246738514	3.93334246093	80.6589473272	18.2095565944	18.48	0.426389187709	0.0928083096153	11	0.956054378754	f6d2	none	1np	differentiation-16	1np_f6d2
1np_f6d3	1304338	912233	612026	69.93	36.7436653689	0.0	0.0	0.442521976598	4.73618115494	91.9777941675	20.8463731138	6.62	0.559132497458	0.0811009066635	9	0.928183791606	f6d3	none	1np	differentiation-16	1np_f6d3
1np_f6d4	1165253	660264	475112	56.66	37.5168388324	0.0	0.0	0.213171309407	4.83909170486	74.5512589465	16.8683383966	23.39	0.412955048659	0.119245327308	11	0.911909448819	f6d4	none	1np	differentiation-16	1np_f6d4
1np_f6e2	1686399	1008047	752740	59.77	36.8873558393	0.0	0.0	0.210685483871	12.0594758065	84.7469758065	18.8961693548	6.64	0.503024193548	0.121049851824	9	0.942916010181	f6e2	none	1np	differentiation-16	1np_f6e2
1np_f6e3	1141408	820895	599958	71.91	36.8154235821	0.0	0.0	0.364284681733	5.7408567436	92.1640244784	21.4455741339	5.59	0.546427022599	0.0825679997653	9	0.939765458422	f6e3	none	1np	differentiation-16	1np_f6e3
1np_f6e4	1262031	937410	672604	74.27	37.8554346129	0.0	0.0	0.190564482901	4.42933662958	95.3234445818	21.4091470952	4.09	0.572723526988	0.177767671136	13	0.91450028885	f6e4	none	1np	differentiation-16	1np_f6e4
1np_f6f2	2036291	1405257	992857	69.01	36.5736572032	0.0	0.0	0.471443304032	5.1790011295	90.7459608113	21.6196041841	7.18	0.670824534695	0.0923241688918	9	0.871921182266	f6f2	none	1np	differentiation-16	1np_f6f2
1np_f6f3	774212	132569	129211	17.12	32.5997155818	0.0	0.0	3.22597311345	12.5691021627	26.0991764572	19.3165731527	53.06	2.47062835178	0.00296352806549	1	0.336633663366	f6f3	none	1np	differentiation-16	1np_f6f3
1np_f6f4	1674432	1132586	867516	67.64	37.6992090452	0.0	0.0	0.0852826510721	4.59104938272	90.9742527615	19.1946881092	7.76	0.463978232619	0.153678002406	13	0.79723150358	f6f4	none	1np	differentiation-16	1np_f6f4
1np_f6g1	1623451	599986	457880	36.95	36.7216060109	0.0	0.0	0.217806950111	17.434411527	49.4609031597	12.650543039	35.42	0.465180454536	0.0862650743816	8	0.936224489796	f6g1	none	1np	differentiation-16	1np_f6g1
1np_f6g2	2477310	1822024	1237839	73.54	37.7015666186	0.0	0.0	0.320910659683	4.37568748549	93.5838051124	20.7058016207	5.5	0.60246435167	0.127578416126	10	0.955726770929	f6g2	none	1np	differentiation-16	1np_f6g2
1np_f6g3	1701711	1183864	893892	69.56	36.6691459361	0.0	0.0	0.266730602092	4.59635767874	93.3187480645	20.5582361815	5.59	0.555439006603	0.119964202928	12	0.927968692675	f6g3	none	1np	differentiation-16	1np_f6g3
1np_f7a1	1117597	633818	337390	56.71	37.0217735015	0.0	0.0	0.66437007874	7.1968503937	75.6387795276	20.0767716535	20.0	3.14960629921	0.0282122003462	7	0.562142485699	f7a1	none	1np	differentiation-16	1np_f7a1
1np_f7a2	1623145	1215463	1155611	74.88	37.7296988254	0.0	0.0	0.0670300748174	4.31358246178	95.8323065246	20.9961852002	3.76	0.535254862145	0.000572166309674	1	0.282051282051	f7a2	none	1np	differentiation-16	1np_f7a2
1np_f7a3	1175669	475440	425562	40.43	37.4155378767	0.0	0.0	0.133710307942	3.35602666041	53.5933369398	12.6851275351	45.48	0.599144662305	0.119861506411	11	0.812729498164	f7a3	none	1np	differentiation-16	1np_f7a3
1np_f7a4	1386229	916740	630474	66.13	37.5222845576	0.0	0.0	0.538291404506	6.27972974338	87.7637173415	21.196360221	10.16	0.767544967026	0.0523312109386	4	0.935800392487	f7a4	none	1np	differentiation-16	1np_f7a4
1np_f7a5	1554678	849703	587598	54.65	37.6094573925	0.0	0.0	0.202741643339	3.61435863659	73.1300428124	16.1925736868	25.84	0.434299357813	0.0940553387518	8	0.917953517392	f7a5	none	1np	differentiation-16	1np_f7a5
1np_f7a6	2329394	1621572	1145683	69.61	37.5548842317	0.0	0.0	0.0740535950552	4.24080254349	92.3260727897	21.0647919588	6.36	0.443334189064	0.184516299404	11	0.92367019162	f7a6	none	1np	differentiation-16	1np_f7a6
1np_f7b1	1694778	1141046	785471	67.32	37.7196075238	0.0	0.0	0.26581605529	4.38646645201	93.5201067277	19.2059623043	5.35	0.574764527098	0.12950030809	9	0.895434462445	f7b1	none	1np	differentiation-16	1np_f7b1
1np_f7b2	1345606	507210	452326	37.69	37.620185998	0.0	0.0	0.160372527993	4.20349921263	48.7204011245	10.9787554705	48.75	0.310117960757	0.178090431619	15	0.920668918362	f7b2	none	1np	differentiation-16	1np_f7b2
1np_f7b3	1567566	947114	686240	60.41	37.6735665356	0.0	0.0	0.320496463311	4.11746093311	93.773794821	18.883774101	5.16	0.663448092842	0.100759954227	6	0.94801980198	f7b3	none	1np	differentiation-16	1np_f7b3
1np_f7b4	1735061	1239347	872998	71.42	37.6049862224	0.0	0.0	0.257683979503	4.16899366078	93.282580367	21.6954234149	5.89	0.570236030687	0.13498723629	9	0.941854146288	f7b4	none	1np	differentiation-16	1np_f7b4
1np_f7b5	757061	174161	158423	23.0	36.5315106709	0.0	0.0	4.15816892627	15.5336933205	32.6355499667	15.3994906639	46.15	2.3511882747	0.0600041078607	9	0.719070904645	f7b5	none	1np	differentiation-16	1np_f7b5
1np_f7b6	1607953	1032577	708537	64.21	37.6626425026	0.0	0.0	0.278612509702	5.72548707437	94.7163127624	21.5964496806	4.5	0.676630380704	0.0760394354626	9	0.938066756705	f7b6	none	1np	differentiation-16	1np_f7b6
1np_f7c1	2049257	1510336	1108622	73.7	37.468970461	0.0	0.0	0.218615500229	4.13417526327	95.2294974771	21.3091555	4.11	0.634375335487	0.14176520642	11	0.908517023699	f7c1	none	1np	differentiation-16	1np_f7c1
1np_f7c2	1432493	685137	362061	47.82	36.8536390754	0.0	0.0	3.54863615485	5.4622218313	63.9145434466	20.0154416005	27.39	1.88133423246	0.0140400809835	4	0.622779519331	f7c2	none	1np	differentiation-16	1np_f7c2
1np_f7c3	2041509	1422370	946020	69.67	37.2551945644	0.0	0.0	0.565265096595	4.50252752851	88.7250675967	21.6564128688	9.55	0.812139974137	0.0512895748364	5	0.918764302059	f7c3	none	1np	differentiation-16	1np_f7c3
1np_f7c4	1461260	1086541	707164	74.35	37.1783768802	0.0	0.0	1.04703442896	5.07503746741	88.5175224291	21.2681434642	8.58	1.09425362869	0.0440714767759	8	0.855193075899	f7c4	none	1np	differentiation-16	1np_f7c4
1np_f7c5	1403830	845410	522067	60.22	37.1303619384	0.0	0.0	0.882581726071	4.30520374175	74.3093922652	17.6017711471	23.08	0.66717194886	0.033919192512	4	0.875432525952	f7c5	none	1np	differentiation-16	1np_f7c5
1np_f7c6	1623430	883633	491309	54.43	37.4963866628	0.0	0.0	0.841669541221	4.83023702755	73.0990982112	18.1323609126	23.83	0.425762578229	0.0248965699363	4	0.882734236889	f7c6	none	1np	differentiation-16	1np_f7c6
1np_f7d1	1701867	1244041	872598	73.09	37.6791829209	0.0	0.0	0.205773648986	4.28728398761	95.6358006193	20.9609429627	3.79	0.590350614324	0.125436460198	13	0.930409356725	f7d1	none	1np	differentiation-16	1np_f7d1
1np_f7d2	1522180	1077182	875734	70.76	37.6747730229	0.0	0.0	0.0857320233743	4.36740606431	91.6209264971	20.7175868899	7.42	0.474975118005	0.267407059652	17	0.924233280298	f7d2	none	1np	differentiation-16	1np_f7d2
1np_f7d3	2047826	1535779	1436019	74.99	37.8033895458	0.0	0.0	0.041995468396	4.41050082038	96.6628252207	21.7585358231	3.08	0.564497226346	0.00312490830668	1	0.164319248826	f7d3	none	1np	differentiation-16	1np_f7d3
